traj_id,dis1,time_period_x,time_period_y,time_period_mid,dis1_res,dis2_res
3312,3.8324252312614027,21,22,21.5,0.2067472071694973,0.8958333333333334
3314,1.4393291233359709,23,23,23.0,0.07764724906309221,0.9583333333333334
3315,0.9815143216815685,23,23,23.0,0.05294959002702764,0.9583333333333334
3316,1.1771000873540651,23,23,23.0,0.06350082282996665,0.9583333333333334
3317,5.966265448249932,8,8,8.0,0.321861130804513,0.3333333333333333
3318,7.946929847721042,8,9,8.5,0.4287117040630342,0.3541666666666667
3319,6.181040288700718,9,10,9.5,0.3334475534361319,0.3958333333333333
3320,3.326109762789533,10,10,10.0,0.1794330907193192,0.4166666666666667
3322,4.681471647693616,14,14,14.0,0.25255057312240686,0.5833333333333334
3323,3.2086859515958324,14,14,14.0,0.17309844788755144,0.5833333333333334
3324,3.2899244196347333,14,14,14.0,0.17748100602456773,0.5833333333333334
3325,3.8631870786162192,15,15,15.0,0.20840671143747475,0.625
3326,11.7145340065251,15,16,15.5,0.6319620196071006,0.6458333333333334
3328,3.5829668424301397,19,19,19.0,0.19328971691628477,0.7916666666666666
3329,3.922492763014123,21,21,21.0,0.21160606533967902,0.875
3331,7.152456472596152,0,0,0.0,0.38585238090187957,0.0
3332,2.750070275124835,0,0,0.0,0.14835758419082634,0.0
3333,2.9966503738873453,1,1,1.0,0.16165979980794576,0.041666666666666664
3334,3.022323865306297,1,1,1.0,0.16304480338371316,0.041666666666666664
3335,3.3106061480031936,1,1,1.0,0.17859671978846287,0.041666666666666664
3336,3.1607245971117077,2,2,2.0,0.17051108466627463,0.08333333333333333
3337,3.285603089059645,2,2,2.0,0.1772478839220495,0.08333333333333333
3338,2.805526651489509,3,3,3.0,0.15134928011214852,0.125
3339,1.9098281951639662,3,3,3.0,0.10302918431464098,0.125
3340,2.5535480548556904,3,3,3.0,0.13775583262735974,0.125
3341,3.2477137094219697,4,4,4.0,0.17520387185429262,0.16666666666666666
3344,4.09371685852596,12,13,12.5,0.2208430631703044,0.5208333333333334
3345,3.6738844180490275,13,13,13.0,0.19819443226167452,0.5416666666666666
3346,4.675292628541428,13,13,13.0,0.25221723460288636,0.5416666666666666
3347,6.393891031544644,14,15,14.5,0.3449301770938544,0.6041666666666666
3349,1.9660687624913127,15,16,15.5,0.10606318485552821,0.6458333333333334
3350,3.1109834510429435,16,16,16.0,0.16782770732410474,0.6666666666666666
3351,11.913788390462031,19,20,19.5,0.6427111627499874,0.8125
3352,1.7675102208408648,21,21,21.0,0.09535158020085195,0.875
3353,1.9049520360622278,21,21,21.0,0.10276613096978376,0.875
3354,1.2385388524403893,21,22,21.5,0.06681524968164446,0.8958333333333334
3355,0.9480047802368607,22,22,22.0,0.05114185636252936,0.9166666666666666
3357,0.7019149799507829,22,22,22.0,0.03786609079585192,0.9166666666666666
3358,1.528256735825189,22,22,22.0,0.08244461219817045,0.9166666666666666
3359,2.4416335765046475,23,23,23.0,0.13171840085904482,0.9583333333333334
3360,5.113613146861117,8,8,8.0,0.27586323877498997,0.3333333333333333
3362,2.412575610089597,8,9,8.5,0.1301508155730145,0.3541666666666667
3364,3.4747369757119535,9,9,9.0,0.18745105827950634,0.375
3365,3.1817526027600103,10,10,10.0,0.17164547899304927,0.4166666666666667
3366,2.2636426000076124,10,10,10.0,0.12211635122427045,0.4166666666666667
3367,2.0812713051038276,10,10,10.0,0.11227799728022439,0.4166666666666667
3369,2.653400814612349,11,11,11.0,0.14314257286679324,0.4583333333333333
3370,2.5965646737267933,12,12,12.0,0.14007644301811956,0.5
3371,2.302059024914475,12,12,12.0,0.12418879571559228,0.5
3372,0.9630090513560488,13,13,13.0,0.05195128928354294,0.5416666666666666
3375,2.441153895329077,14,14,14.0,0.13169252357836833,0.5833333333333334
3376,2.0902892159365862,15,15,15.0,0.11276448501753707,0.625
3377,2.9651105557874753,15,16,15.5,0.15995832648144961,0.6458333333333334
3378,3.6680468255170324,16,16,16.0,0.19787951262730338,0.6666666666666666
3379,3.592244958218709,16,16,16.0,0.19379024188711388,0.6666666666666666
3381,3.555242427923596,17,17,17.0,0.19179407253348468,0.7083333333333334
3382,3.311578630237697,17,18,17.5,0.17864918212598363,0.7291666666666666
3383,0.7881834045816867,18,18,18.0,0.042519999165378325,0.75
3385,1.073101219957002,19,19,19.0,0.05789041321055792,0.7916666666666666
3386,4.316438084481486,20,20,20.0,0.23285816814040594,0.8333333333333334
3387,2.081022243725374,0,0,0.0,0.11226456120742405,0.0
3388,2.470798837548013,0,0,0.0,0.1332917743505612,0.0
3392,1.1122942264134892,2,2,2.0,0.0600047518177035,0.08333333333333333
3393,0.7161829756999841,3,3,3.0,0.03863580399181757,0.125
3394,1.2641245598676039,6,6,6.0,0.06819551758899549,0.25
3395,2.121981262871118,7,7,7.0,0.11447417060768295,0.2916666666666667
3396,5.012600242785565,8,9,8.5,0.27041391242275037,0.3541666666666667
3397,2.656137649388789,9,9,9.0,0.14329021643773568,0.375
3398,2.3324389033618576,9,10,9.5,0.1258276939703869,0.3958333333333333
3399,1.8967680387772072,10,10,10.0,0.10232463022807096,0.4166666666666667
3400,1.5177923902790353,10,11,10.5,0.0818800938877084,0.4375
3401,0.7511486606228233,11,11,11.0,0.040522091986583283,0.4583333333333333
3402,5.914973156603397,12,12,12.0,0.3190940740695916,0.5
3403,6.8082285424439615,12,12,12.0,0.36728237394957747,0.5
3404,6.199987406507047,15,16,15.5,0.3344696904522481,0.6458333333333334
3405,3.8710674053232785,16,16,16.0,0.20883183011297501,0.6666666666666666
3406,3.4929285948714215,18,19,18.5,0.18843243853565114,0.7708333333333334
3407,2.695160288207321,19,19,19.0,0.14539536425022412,0.7916666666666666
3409,3.0055900266809505,10,10,10.0,0.16214206577182327,0.4166666666666667
3410,1.8581171919859925,10,10,10.0,0.10023953941830462,0.4166666666666667
3411,2.198154435244165,10,11,10.5,0.11858347208104389,0.4375
3412,1.9043475109287096,12,12,12.0,0.10273351875285147,0.5
3413,1.4236101351880281,13,13,13.0,0.0767992594212831,0.5416666666666666
3415,3.1242399417207904,13,13,13.0,0.16854285302405392,0.5416666666666666
3416,3.2112120510810263,14,14,14.0,0.173234722956752,0.5833333333333334
3418,1.5205334870815386,15,15,15.0,0.0820279673814627,0.625
3421,2.486320811076877,17,17,17.0,0.13412913567745008,0.7083333333333334
3422,2.602944413315418,18,18,18.0,0.14042060976967355,0.75
3424,2.2099935838559497,18,19,18.5,0.11922215666405543,0.7708333333333334
3425,4.391109085414892,10,10,10.0,0.23688643222070777,0.4166666666666667
3426,6.220432268515687,10,11,10.5,0.3355726260259868,0.4375
3427,3.1803740340265203,11,11,11.0,0.17157110957464147,0.4583333333333333
3428,3.1775536639569606,12,12,12.0,0.17141895953912104,0.5
3429,6.150143186415503,12,12,12.0,0.33178075259289774,0.5
3431,14.101889106231472,13,15,14.0,0.7607522684970165,0.5833333333333334
3432,3.07190491668564,15,15,15.0,0.16571954412427356,0.625
3433,3.3440074692278596,16,16,16.0,0.18039861531473203,0.6666666666666666
3434,3.6209726023469084,16,16,16.0,0.19534000733162057,0.6666666666666666
3437,4.680212495808678,12,12,12.0,0.25248264586488606,0.5
3438,4.320648153775619,13,13,13.0,0.2330852880490873,0.5416666666666666
3441,2.9830172217104165,14,14,14.0,0.16092433441269025,0.5833333333333334
3442,2.7771318724831158,14,14,14.0,0.1498174716870603,0.5833333333333334
3443,3.288563548829017,14,14,14.0,0.17740759135332893,0.5833333333333334
3445,2.8994866304209226,15,16,15.5,0.1564181234835248,0.6458333333333334
3446,5.305358589220356,16,16,16.0,0.28620729829424235,0.6666666666666666
3447,4.706477791394617,19,19,19.0,0.253899575401718,0.7916666666666666
3448,5.0674489125247915,19,19,19.0,0.27337282449572375,0.7916666666666666
3449,4.813160707118836,19,20,19.5,0.25965478093026045,0.8125
3451,4.773311489398617,20,21,20.5,0.2575050418031039,0.8541666666666666
3454,2.8840231214406926,23,23,23.0,0.1555839161339268,0.9583333333333334
3455,3.870138029768325,0,0,0.0,0.2087816932443335,0.0
3457,4.352993388384028,2,2,2.0,0.23483021104614457,0.08333333333333333
3458,5.263343584186664,2,2,2.0,0.28394072179874497,0.08333333333333333
3459,3.9200024397365847,2,2,2.0,0.2114717202836084,0.08333333333333333
3460,3.969299186032469,6,6,6.0,0.2141311236650705,0.25
3461,6.274629340354005,13,13,13.0,0.338496386455267,0.5416666666666666
3462,5.7348786760150166,14,14,14.0,0.3093785470491118,0.5833333333333334
3463,5.980023225135114,14,14,14.0,0.32260331930819747,0.5833333333333334
3464,5.782889612989978,15,15,15.0,0.31196858508878333,0.625
3465,4.0808887455757175,16,16,16.0,0.22015102709244866,0.6666666666666666
3466,3.937271137348802,16,16,16.0,0.21240331184439284,0.6666666666666666
3467,6.452570893189312,16,17,16.5,0.3480957698399742,0.6875
3468,5.882866611249967,18,18,18.0,0.31736202760211296,0.75
3469,6.220230113883125,20,21,20.5,0.33556172042361326,0.8541666666666666
3470,3.8863546586506645,21,21,21.0,0.20965652902815501,0.875
3472,5.518801837132281,22,23,22.5,0.29772188572441965,0.9375
3473,5.618086751706807,23,23,23.0,0.3030779925141637,0.9583333333333334
3474,6.44868040011584,23,23,23.0,0.3478858900565693,0.9583333333333334
3475,3.353384560321348,8,9,8.5,0.18090447968989026,0.3541666666666667
3477,1.2189255731288244,10,10,10.0,0.06575717536149218,0.4166666666666667
3478,1.434283659437867,10,10,10.0,0.0773750622605165,0.4166666666666667
3479,0.7777219033951818,10,10,10.0,0.041955634299113635,0.4166666666666667
3480,0.6899900865141515,11,11,11.0,0.037222780551021406,0.4583333333333333
3481,1.348433933268526,8,8,8.0,0.07274374134732667,0.3333333333333333
3482,2.0854755610210147,8,8,8.0,0.11250480357562553,0.3333333333333333
3483,1.280407885314269,9,9,9.0,0.06907395144129062,0.375
3484,3.5383174301053493,9,9,9.0,0.1908810224883777,0.375
3485,2.632237802168356,16,16,16.0,0.1420008953508437,0.6666666666666666
3486,0.8952751143221485,18,18,18.0,0.048297257836791334,0.75
3487,0.6175262153532933,19,19,19.0,0.03331358413383086,0.7916666666666666
3488,0.7526022190407022,20,20,20.0,0.0406005068610348,0.8333333333333334
3489,1.31910571673648,20,20,20.0,0.07116157692313851,0.8333333333333334
3491,0.91699084321941,20,20,20.0,0.049468752655408066,0.8333333333333334
3492,0.5254310322106529,20,20,20.0,0.028345340591024077,0.8333333333333334
3493,2.6698209394910304,20,21,20.5,0.14402838661531728,0.8541666666666666
3494,4.151900441309079,21,21,21.0,0.22398188324314006,0.875
3495,3.910503153830719,21,21,21.0,0.21095926388521027,0.875
3496,3.7537827929545484,21,21,21.0,0.2025046966170892,0.875
3497,2.525248703513932,7,7,7.0,0.1362291722226397,0.2916666666666667
3498,2.2833533972071787,7,8,7.5,0.12317968632572353,0.3125
3499,2.7028751572342307,8,8,8.0,0.1458115570077452,0.3333333333333333
3501,3.5587802505804866,9,10,9.5,0.19198492686452465,0.3958333333333333
3502,3.75252641422655,10,10,10.0,0.20243691896260502,0.4166666666666667
3503,3.7244878857691313,10,10,10.0,0.2009243291266891,0.4166666666666667
3504,4.832240203133738,11,11,11.0,0.26068405933159905,0.4583333333333333
3505,6.0449884794055775,12,13,12.5,0.32610798908594385,0.5208333333333334
3507,6.061008441019902,14,14,14.0,0.32697221529333526,0.5833333333333334
3508,5.006934457972236,15,15,15.0,0.2701082612708312,0.625
3509,5.803342166425347,15,15,15.0,0.31307193559064184,0.625
3510,5.790814107667848,15,15,15.0,0.31239608648646616,0.625
3511,5.715680730445768,15,15,15.0,0.30834287866934595,0.625
3512,5.5732449768036085,16,16,16.0,0.3006589207342015,0.6666666666666666
3513,3.967163777489786,16,16,16.0,0.21401592513522985,0.6666666666666666
3514,3.4555907463209405,17,17,17.0,0.18641817982381484,0.7083333333333334
3515,3.512466722940595,19,19,19.0,0.18948645868421696,0.7916666666666666
3517,3.131978505736194,19,19,19.0,0.1689603240511822,0.7916666666666666
3518,1.2034615324027573,20,20,20.0,0.06492293932588988,0.8333333333333334
3519,0.6858997612747793,20,20,20.0,0.03700212045496604,0.8333333333333334
3520,2.8069106159429023,20,21,20.5,0.1514239406125614,0.8541666666666666
3522,9.247298200091247,22,23,22.5,0.4988624595040353,0.9375
3523,4.674020918611695,23,23,23.0,0.2521486298786096,0.9583333333333334
3524,3.7595786667058055,23,23,23.0,0.20281736565532768,0.9583333333333334
3525,1.7962760420600947,10,10,10.0,0.09690340517854508,0.4166666666666667
3526,2.9020226951952606,0,0,0.0,0.15655493614852303,0.0
3527,1.6309679149871081,0,0,0.0,0.0879855551143153,0.0
3528,1.3295003338665654,1,1,1.0,0.07172233360632475,0.041666666666666664
3529,4.89209538871431,1,2,1.5,0.26391305708280166,0.0625
3531,3.600828818016214,3,3,3.0,0.19425331394534803,0.125
3532,10.214883658090857,5,6,5.5,0.55106063143638,0.22916666666666666
3533,5.665631623210387,6,6,6.0,0.30564288779729026,0.25
3534,2.8492022815388856,7,7,7.0,0.1537054420694438,0.2916666666666667
3535,3.0472684740332743,7,7,7.0,0.16439048604600504,0.2916666666666667
3537,3.9668173489775054,10,10,10.0,0.2139972364138391,0.4166666666666667
3538,3.4128872386086866,10,10,10.0,0.18411446078871607,0.4166666666666667
3539,2.744632409881881,10,10,10.0,0.14806422857809995,0.4166666666666667
3540,2.5182016751275444,10,11,10.5,0.13584900735318697,0.4375
3541,1.1281376660244897,11,12,11.5,0.06085945522191181,0.4791666666666667
3542,2.7138366361530983,12,12,12.0,0.14640289408966325,0.5
3543,2.8008649780282764,12,12,12.0,0.15109779758850153,0.5
3544,3.5437461162483164,12,13,12.5,0.19117388291772228,0.5208333333333334
3545,5.241216333358632,14,15,14.5,0.28274702667490587,0.6041666666666666
3546,3.0901800630879888,15,15,15.0,0.16670543041071148,0.625
3547,3.6595803940461815,18,19,18.5,0.1974227754554958,0.7708333333333334
3548,5.77999901975841,23,23,23.0,0.31181264673601006,0.9583333333333334
3549,0.9448118249724868,23,23,23.0,0.05096960653541162,0.9583333333333334
3550,2.9989299085583228,0,0,0.0,0.16178277348608205,0.0
3555,1.3665443561201822,13,13,13.0,0.07372074131974522,0.5416666666666666
3557,2.227858256797064,15,15,15.0,0.12018589920688287,0.625
3558,2.6585079483045266,20,20,20.0,0.143418086559503,0.8333333333333334
3559,2.860338504024761,20,20,20.0,0.1543062060135365,0.8333333333333334
3560,2.7522228492789838,22,22,22.0,0.1484737087510566,0.9166666666666666
3562,1.0840898457426353,22,22,22.0,0.05848321477998675,0.9166666666666666
3563,1.5780458596473423,23,23,23.0,0.08513057778823062,0.9583333333333334
3565,4.0503736278626,1,1,1.0,0.21850483310745628,0.041666666666666664
3566,3.3149940504137096,1,1,1.0,0.17883343323072562,0.041666666666666664
3567,4.531170729911831,6,6,6.0,0.2444423144842681,0.25
3569,4.899824062967507,7,8,7.5,0.2643299945885714,0.3125
3570,4.705345734202432,8,9,8.5,0.2538385045004695,0.3541666666666667
3571,4.163360978257564,10,10,10.0,0.22460014292566022,0.4166666666666667
3572,1.451521305734124,11,11,11.0,0.07830497870111822,0.4583333333333333
3573,4.813420038544249,11,11,11.0,0.25966877103957764,0.4583333333333333
3574,4.341184188892718,19,20,19.5,0.23419314212335904,0.8125
3575,3.1127080014688135,20,21,20.5,0.16792074135938434,0.8541666666666666
3576,5.9713623144372985,21,22,21.5,0.32213609059784676,0.8958333333333334
3577,3.6223812559908133,22,23,22.5,0.1954159997356917,0.9375
3578,3.728436755143828,23,23,23.0,0.20113735812671657,0.9583333333333334
3579,1.6162330137206944,9,9,9.0,0.08719065384399186,0.375
3580,5.247775463356416,10,10,10.0,0.28310087097105596,0.4166666666666667
3581,5.767434161792872,13,13,13.0,0.3111348124310727,0.5416666666666666
3582,3.591062572324039,14,14,14.0,0.19372645591171492,0.5833333333333334
3584,1.5701941374137633,15,15,15.0,0.08470700223350837,0.625
3585,1.2807946005178459,15,15,15.0,0.06909481350212285,0.625
3587,0.5842684810863238,16,16,16.0,0.03151943466931069,0.6666666666666666
3588,0.22588242488135857,16,16,16.0,0.01218564164330054,0.6666666666666666
3589,0.6681705892783807,16,16,16.0,0.03604568775908887,0.6666666666666666
3590,0.5148845351696012,17,17,17.0,0.02777639046751674,0.7083333333333334
3591,1.8999589520149585,17,17,17.0,0.10249676989431779,0.7083333333333334
3592,3.9054250734704747,17,17,17.0,0.2106853175277709,0.7083333333333334
3593,3.9338190176744416,18,19,18.5,0.21221708091791133,0.7708333333333334
3594,1.7111991449713417,19,19,19.0,0.09231377594735535,0.7916666666666666
3595,1.6196986861113143,20,20,20.0,0.08737761589660553,0.8333333333333334
3597,1.7600166655804268,20,20,20.0,0.09494732662031806,0.8333333333333334
3598,4.591680656912909,5,6,5.5,0.24770663346209337,0.22916666666666666
3599,3.0892895226499992,6,6,6.0,0.16665738857367213,0.25
3601,3.441258564671243,7,7,7.0,0.18564500400174,0.2916666666666667
3602,3.7540771033888,7,7,7.0,0.20252057373318424,0.2916666666666667
3603,3.780167709247708,7,8,7.5,0.20392807931233783,0.3125
3604,2.7304770488253585,8,8,8.0,0.1473005916671853,0.3333333333333333
3605,3.012131926375729,8,8,8.0,0.16249498054768005,0.3333333333333333
3607,1.1092635333035383,9,9,9.0,0.059841255520069546,0.375
3608,0.9411804213682577,10,10,10.0,0.050773703808554636,0.4166666666666667
3609,0.7758437049348358,10,10,10.0,0.04185431143884774,0.4166666666666667
3611,2.3026772763849244,11,11,11.0,0.1242221484249423,0.4583333333333333
3612,1.5249896381291754,11,11,11.0,0.08226836262161227,0.4583333333333333
3613,5.085820525509615,13,13,13.0,0.2743639148488579,0.5416666666666666
3614,5.897520121340558,13,13,13.0,0.318152538076198,0.5416666666666666
3615,4.598866083491526,14,15,14.5,0.24809426447582655,0.6041666666666666
3616,1.2129807241059662,17,17,17.0,0.06543646957902981,0.7083333333333334
3617,4.8226774724489685,18,18,18.0,0.2601681802882551,0.75
3618,3.4671196530593087,7,7,7.0,0.1870401278400298,0.2916666666666667
3619,4.159016665247884,7,7,7.0,0.22436578099356172,0.2916666666666667
3620,4.8686755885718425,8,8,8.0,0.26264963301586186,0.3333333333333333
3621,4.273798078470347,8,8,8.0,0.23055787482102605,0.3333333333333333
3622,4.2999964093517855,9,9,9.0,0.23197119182407092,0.375
3623,5.558429993810519,10,10,10.0,0.2998596993082751,0.4166666666666667
3624,4.329161638182145,11,11,11.0,0.2335445635777976,0.4583333333333333
3625,3.083193603819816,12,12,12.0,0.16632853305341516,0.5
3626,2.6919783059709315,12,12,12.0,0.14522370638322382,0.5
3628,2.2312640417125666,13,13,13.0,0.12036963051982708,0.5416666666666666
3632,3.9480903773269946,18,18,18.0,0.21298697558581217,0.75
3633,2.860414640836184,19,19,19.0,0.15431031335345174,0.7916666666666666
3634,1.7036862900097023,19,19,19.0,0.09190848120904752,0.7916666666666666
3635,1.1042049178099633,20,20,20.0,0.05956835923055818,0.8333333333333334
3637,2.3058692675941357,21,21,21.0,0.12439434624433636,0.875
3638,3.5521559871065365,21,21,21.0,0.19162756882355816,0.875
3639,3.7029964897977345,21,22,21.5,0.19976493635914966,0.8958333333333334
3641,8.085745722932945,0,0,0.0,0.43620038101796704,0.0
3643,11.574056982444414,7,8,7.5,0.6243837289301539,0.3125
3646,5.1333972611421785,10,10,10.0,0.27693052910085636,0.4166666666666667
3647,4.770583034823305,11,11,11.0,0.2573578503174793,0.4583333333333333
3649,2.9028964861840123,12,12,12.0,0.1566020744058074,0.5
3650,2.393181016414721,12,13,12.5,0.1291045386505687,0.5208333333333334
